created_at,text,keyword
2023-04-23 02:34:56+00:00,"@brandenflasch + Cool aftermarket modifications. The bike rack was great 👍 
Sliding sunroof ? Under body protection ?
+ Mechanical issues explained like the clunk and other weird noises on the web.
+ Comparing Tesla’s AP with Rivian’s.
+ Resale value tracker.",rivian
2023-04-23 02:33:40+00:00,"@cryosphinx @Rivian ""Headlamps... should be aggressive, not hello kitty!""
That's your opinion. Luckily for you, there's plenty of choice in the marketplace. In my opinion, the Rivian headlamps are distinctive. They don't scream ""I wanna cosplay WW2 tank driver"", and that's a good thing.",rivian
2023-04-23 02:31:48+00:00,@itsmeTheElly A Rivian,rivian
2023-04-23 02:31:05+00:00,"Rivian Automotive is looking for a Sr. Staff Camera Tuning and Image Quality Engineer
Palo Alto, CA, United States
( Python  Cloud  AI ) 
See more and apply: https://t.co/ncTQoiVpzI 
#python #Cloud",rivian
2023-04-23 02:23:21+00:00,@sama_tin @Rivian that's a cute looking head lights XD,rivian
2023-04-23 02:11:24+00:00,@Jon4Lakers @Rivian I’ll test drive tomorrow,rivian
2023-04-23 02:08:04+00:00,"@Eric_L_Roe @OutofSpecDave @plugshare True, I was mostly thinking about educating new drivers.  I love that Rivian shows on the dash why the speed might be slow -- SOC, temperature, charging station, etc.",rivian
2023-04-23 02:04:30+00:00,"Rivian R1S review: king of the mountain
https://t.co/NPWBm7JalL",rivian
2023-04-23 01:55:35+00:00,@Skye_Borg 300A nominal / 400A boost. Rivian wasn’t pulling full current either due to SoC or temp,rivian
2023-04-23 01:44:24+00:00,"Rivian is so impressive, it's almost like Elon Musk is secretly working for them 😂 But seriously, can't wait to see more of those all-electric adventures hitting the road 🚙💨 #RivianLove #ElectricDreams",rivian
2023-04-23 01:28:10+00:00,"@shanytc @Rivian The most pointless consumerist, enviro destructive rubbish ever made. 
Needs to be half the size.",rivian
2023-04-23 01:25:50+00:00,@DonkeyBooger @Rivian I live near a center but hasn’t been an issue at all.,rivian
2023-04-23 01:24:18+00:00,"@Rivian Not much feckin use if nobody can by one outside the USA and even there in small numbers. 

Sign a production agreement with a Japanese auto maker and sell them to the world you knobs.",rivian
2023-04-23 01:22:24+00:00,@BenPossehl @klwtts @FiskerInc Looks like a chopped rivian r1s,rivian
2023-04-23 01:21:06+00:00,myNXTcar: Rivian Is Copying Tesla's Homework In The Best Possible Way https://t.co/Vtb3GQQvEZ,rivian
2023-04-23 01:19:10+00:00,@herbacidal @mhp_guy The Rivian is the best car I’ve ever owned. Charging sucks though. Very slow.,rivian
2023-04-23 01:10:51+00:00,@scottjohnson I've seen a number of Rivian cars driving around Utah and am always very impressed.,rivian
2023-04-23 01:10:07+00:00,@Smokesbrokeleg @Rivian @RANtracker ? They work well,rivian
2023-04-23 01:08:54+00:00,@Cam_Johnson91 @Tesla @Rivian I gave away a bunch of these today. https://t.co/1j5y2zntbJ,rivian
2023-04-23 01:04:21+00:00,@brandenflasch @Rivian @RANtracker it takes time to install cabinets that arent going to work,rivian
2023-04-23 01:03:14+00:00,@TheBlondeRN Because you can’t do it with a Rivian!,rivian
2023-04-23 01:01:34+00:00,"@brandenflasch @Rivian @RANtracker One Oregon site took nearly one year after they started. Be patient, ish…",rivian
2023-04-23 00:57:32+00:00,"@scottjohnson Rivian

https://t.co/MMoSMgrRwl",rivian
2023-04-23 00:49:21+00:00,@scottjohnson Rivian,rivian
2023-04-23 00:48:23+00:00,@Jon4Lakers @Rivian I want to get this Rivian but I’m worry about service? https://t.co/Ydc4B0KPUG,rivian
2023-04-23 00:44:46+00:00,"@ChargeGoGroup Base Model X Long Range. My wife has one but 6 seats and cream interior. I would get the yoke upgrade and still be under $100K. Love our Model X and wouldn’t mind another.

Close second is Rivian R1T. Always wanted a truck. Because of EV I can finally afford to own them.",rivian
2023-04-23 00:33:29+00:00,"This 2022 Rivian R1t Launch Edition sustained Front  End damage. RUNS AND DRIVES. This vehicle is being sold with a salvage title.

https://t.co/oUwzpysh1q

Stk: 47499
Mileage: 10,227
Fuel: Electric
Price: $62,900

#RivianR1TLaunchEdition #RivianR1T #ElectricAdventureTruck https://t.co/OXzSsKm6YH",rivian
2023-04-23 00:27:44+00:00,"@scottjohnson More expensive: Rivian

More affordable: Ionic",rivian
2023-04-23 00:27:33+00:00,My Rivian R1T https://t.co/sZzSHn5N7R,rivian
2023-04-23 00:26:00+00:00,"Rivian towing OTA update on the way
https://t.co/sdHJyriuiS

#arenaEV #Automotive #market #auto #ElectricCars #ElectricVehicles #ev #batterytech #Cars #Latest",rivian
2023-04-23 00:23:44+00:00,"“The $RIVN R1S is one of the most comprehensively well-designed and engineered vehicles ever.”

https://t.co/T5uoLIhaLj",rivian
2023-04-23 00:21:28+00:00,"Big towing software update is on the way to Rivian R1T and R1S
https://t.co/IvSTnlblua",rivian
2023-04-23 00:21:22+00:00,"@rivianupdates @Jon4Lakers @jonotan86 @Rivian I’ve definitely gotten a bruise or 2, but haven’t cut myself on it yet",rivian
2023-04-23 00:20:36+00:00,@JohnMorton215 @Rivian @RivianSoftware @RivianOwners @brandenflasch Congrats!  You’re gonna love it,rivian
2023-04-23 00:19:42+00:00,"@scottjohnson Polestar or Rivian probably, the Ioniq is pretty neat too",rivian
2023-04-23 00:16:12+00:00,Rivian is the new G-Wagon.,rivian
2023-04-23 00:13:58+00:00,@of_midtown @Rivian Haha what makes you think I’m a bot? I just love the trucks. Maybe you’re the bot… 🤔,rivian
2023-04-23 00:03:38+00:00,@mcandler @Rivian @RJScaringe we’ve got the governor of LA @JohnBelEdwards on board - come on down.,rivian
2023-04-23 00:01:30+00:00,"@spectatorindex Elon Musk – US$10.1 billion, Tesla.
Robert Scaringe – US$2.3bn, Rivian Automotive.
Tim Cook – US$853 million, Apple
Peter Rawlinson – US$575m, Lucid Motors.
Tom Siebel – $343 million, C3AI.
Sue Nabi – $283 million, Coty.
Joe Bae – $279 million, KKR.
Tomer Weingarten – $275… https://t.co/YelZHdu9FY",rivian
2023-04-23 00:01:01+00:00,@Cam_Johnson91 @Tesla @Rivian Bro ur like me lmao,rivian
2023-04-23 00:00:44+00:00,Ford commits to CarPlay in EVs as GM and Rivian wave adios  https://t.co/XKYcBMrYF5,rivian
2023-04-22 23:54:49+00:00,"@garyblack00 @elonmusk Cytruck looks ugly as hell &amp; F-150 Lightning and Rivian will crush it.

$25K M-2 is a non-starter. The only person talking about it is YOU. Nobody wants a Chevy Volt clone that gives 45 mile range on full charge.

Elon doesn’t believe in advertising or in dealerships. EndaStory.",rivian
2023-04-22 23:54:08+00:00,"Not a bad haul from the Dollar Tree today! 😬😬 @Tesla 
Went in looking for some @Rivian R1T and they didn’t have any, probably cause I bought all the ones they had last time. 😂 https://t.co/u70fNaZi71",rivian
2023-04-22 23:44:06+00:00,@Rivian When is it coming to Australia? 🫠,rivian
2023-04-22 23:41:26+00:00,@UncleRenty @hwfeinstein @Rivian @RairdonKirkland Just clicked…there are 8.,rivian
2023-04-22 23:40:21+00:00,"Happy Earth Day! #earthday #HappyEarthDay2023 #sassyautochick 

Rivian R1T: An All-Electric Truck Made for Adventure https://t.co/zfwC2XRB36 @Rivian",rivian
2023-04-22 23:39:15+00:00,"@Rivian What’s the process with Spotify? If I usually drive it, but someone else wants to play their stuff, or drive it, do they have to log in each time? Same with other music/media apps?",rivian
2023-04-22 23:33:57+00:00,@Eric_L_Roe @Rivian @RANtracker I did get Hokas on clearance for 50% at REI while there though https://t.co/aVrtAlxAK8,rivian
2023-04-22 23:20:55+00:00,@Ahmet110957 @Rivian @RJScaringe right now https://t.co/pKRzoig4Fe,rivian
2023-04-22 23:20:14+00:00,@Seanmmvi @Rivian They can’t afford to sell them. Will have huge losses per vehicle,rivian
2023-04-22 23:19:49+00:00,@DevanteMacias @Rivian Okay BOT 🤖,rivian
2023-04-22 23:19:21+00:00,@cryosphinx @Rivian Very poor undesirable design. Hear this comment from everyone. It looks like a Chinese Tacoma knockoff,rivian
2023-04-22 23:18:33+00:00,@DurganTim @Rivian 4 Quarters. Then @JeffBezos obtains in debtor in possession,rivian
2023-04-22 23:17:54+00:00,@PapaFrew @Rivian Not a priority,rivian
2023-04-22 23:17:33+00:00,@YousifAlkadhi @Rivian Possibly never,rivian
2023-04-22 23:17:20+00:00,@Roinikainen @Rivian Not happening,rivian
2023-04-22 23:16:53+00:00,"@darew265 @Rivian This should have been an option from day one. But bad management in dozens of color options instead of functional options. X owner with 6 seats w/ buckets. Was never serious considering this piece, now I’m definitely out.",rivian
2023-04-22 23:15:01+00:00,@Rivian Will never make one profitably,rivian
2023-04-22 23:10:34+00:00,"@Rivian Buuuut, how much longer are you going to be in business?",rivian
2023-04-22 23:08:55+00:00,"@Rivian Yes, please.  If you'd like a beta tester to see how this baby tows stuff like, grubbing Euonymus alatus with a chain, I'm your gal.",rivian
2023-04-22 23:07:47+00:00,Oh hey @amazon @Rivian https://t.co/feGTjw1dUP,rivian
2023-04-22 23:03:25+00:00,Had a blast at the Drive Electric Columbus earth day event meeting up with fellow @Rivian owners today! https://t.co/AyQvTBZIZX,rivian
2023-04-22 23:03:08+00:00,"@Stepan @supremeMilo @Rivian @RANtracker Typically, yes, but in most areas transformer availability is a limiting factor for DCFC deployment",rivian
2023-04-22 23:03:00+00:00,"@brandenflasch @Rivian @RANtracker It would be great to see range test in real world driving! Let's say 50-100 miles driving at 75-85mph. If it will include some elevation, stuff in bed, bike at cross-bars - even better! Let's say you go to camping 😉🧐",rivian
2023-04-22 22:56:41+00:00,rivian truck &gt; tesla anything,rivian
2023-04-22 22:56:02+00:00,Mercedes (Gas Car) Owner Gets an Electric Truck (Rivian) https://t.co/m3IHQfP3pk via @YouTube,rivian
2023-04-22 22:53:59+00:00,@Stepan @brandenflasch @Rivian @RANtracker Depends on the city/utility.,rivian
2023-04-22 22:53:25+00:00,@Stepan @Eric_L_Roe @Rivian @RANtracker Still strange considering power is installed at the site already,rivian
2023-04-22 22:53:22+00:00,"@supremeMilo @brandenflasch @Rivian @RANtracker Utility paid for the transformer, no?",rivian
2023-04-22 22:52:44+00:00,"@Eric_L_Roe @brandenflasch @Rivian @RANtracker I think they focused on building west coast first. East is next and west -&gt; east last with some “adventure areas” peppered in (Co, MI)",rivian
2023-04-22 22:49:04+00:00,@ChargeGoGroup @Rivian Fill’er up,rivian
2023-04-22 22:43:37+00:00,"@Jon4Lakers @rivianupdates @Rivian gear tunnels in the 1920s didn't open that way, but then there were running boards to sit on https://t.co/ZrXmWEfqki",rivian
2023-04-22 22:34:22+00:00,"@JohnMorton215 @Rivian @RivianSoftware @RivianOwners @brandenflasch Looks awesome, congrats!",rivian
2023-04-22 22:34:09+00:00,@itsmeTheElly I like Lucid but im tempted to go with Rivian.,rivian
2023-04-22 22:23:48+00:00,Who the hell thought of designing the rivian in that fashion? https://t.co/uGdn0betW9,rivian
2023-04-22 22:17:51+00:00,@climatepledge @Rivian @amazon I need a gas powered one,rivian
2023-04-22 22:17:20+00:00,@ChargeGoGroup @Rivian Niceeee 😆😆,rivian
2023-04-22 22:13:21+00:00,R1T is back and both EVs are together once again! Thank you @Rivian https://t.co/bbiyTYdAgH,rivian
2023-04-22 22:12:25+00:00,@Rivian It truly is a fantastic vehicle. Well done!,rivian
2023-04-22 22:11:43+00:00,@Rivian @Tesla @DavidMichery #LawrenceHardge the revenue from the licensing alone will be insane. @Mullen_USA  is about to change the entire EV industry. $Muln #MullenMonsterMonday https://t.co/zNBC4Mrgws,rivian
2023-04-22 22:09:34+00:00,"@brandenflasch Getting it covered in so much mud you can't even tell there is a Rivian underneath, also deep water crossings. Yeah I know you probably don't want to do either lol",rivian
2023-04-22 22:05:03+00:00,Rivian Is Working On Apple Watch As A Key And More https://t.co/bJVyWW7KD8,rivian
2023-04-22 22:02:27+00:00,@Jon4Lakers @Rivian Yeah it’s a great seat! Used it today to wipe off my feet after some beach volleyball. 🙌,rivian
2023-04-22 21:55:05+00:00,@rivianupdates @jonotan86 @Rivian I’ve avoided it but yeah gotta be careful.,rivian
2023-04-22 21:52:39+00:00,What kind of Rivian content do you guys want to see me make? https://t.co/Olh4ggb5GU,rivian
2023-04-22 21:50:42+00:00,"@_follow_light_ @Jon4Lakers He sold it, as it didn’t fit his lifestyle and family needs as well as the Rivian. He made a video about his decision to do so that I recommend watching. 

https://t.co/Fld6Ol5ysD",rivian
2023-04-22 21:45:13+00:00,@Jon4Lakers @jonotan86 @Rivian It’s definitely a hazard. I’ve seen pictures of people with 6 inch cuts that needed stitches from the gear tunnel door. Be careful.,rivian
2023-04-22 21:43:34+00:00,Got the 1EV tonneau cover installed on the @Rivian (since they cant seem to make one) and some bed mats. https://t.co/ydqnmV85z3,rivian
2023-04-22 21:39:37+00:00,The R1S wasn't attractive to me at all at first but I'm really starting to dig it. I love that it doesn't look huge but it can haul 7. I do wish @Rivian found a way to put a camp kitchen in it though. https://t.co/TqIVKVCrLX,rivian
2023-04-22 21:38:58+00:00,"Which one would you choose? 

EV’s spotted today and the past few days: #ElectricCars ⚡️🚙 

1. BMW i4
2. Lucid Air
3. Tesla Model S 
4. Rivian https://t.co/NfbY00ApDr",rivian
2023-04-22 21:29:21+00:00,"@Teslarati @WilliamWritin In good temperatures, Tesla was always ~5-15% less than their claims, Porsche was usually ~5-15% more than their claims, Rivian has been pretty close to accurate.",rivian
2023-04-22 21:20:40+00:00,"@frankjnovak @hwfeinstein @Rivian @RairdonKirkland Cool story, but lots of us have had zero issues.",rivian
2023-04-22 21:16:04+00:00,"Rivian R1S review: king of the mountain
#wow https://t.co/b2uHx24kPD",rivian
2023-04-22 21:12:55+00:00,"@ChargeGoGroup Doesn’t look sexy. Bulky front. Plastic scrolls ? And the logo makes me think of Renault. Which isn’t sexy at all. 

What about the Rivian-wrote style found at the back of the vehicle. 

They should backlit the logo 😻",rivian
2023-04-22 21:08:44+00:00,@ChargeGoGroup People complain about the Tesla steering wheel. But god the Rivian one is an absolute disaster..,rivian
2023-04-22 21:07:33+00:00,Rivian behind a phat 🍑 https://t.co/mkNaBRYZzG,rivian
2023-04-22 21:07:29+00:00,@diegojimenez @PolestarCars @Rivian Luke-warm take at best,rivian
2023-04-22 21:05:47+00:00,"@JonBryant421 @BradMunchen @TSLAFanMtl They are behind on cybertrucks too.  Ford Lightening a bust and over priced.  Cybertruck will eliminate demand for Rivian RT1 and the Ford Lightening,  Semi is a game changer for transport industry. In house battery production and new factories will resolve production issues.… https://t.co/D0UPlVmfKs",rivian
2023-04-22 21:04:02+00:00,@herrohansbrix @BradMunchen Defective software 🤣🤣🤣…why would you skip CT when it’s gonna be the best selling truck to buy rivian junk(not even full size)…your hanging around the 🤡 too much,rivian
